"","CPU","MCS","SNR","bsr","buff_state1","buff_state2","dec_error","net_load","throughput","txgain","what","SNR_group"
"1",0.64,6,36.2024256064016,125911.977255686,"146986.841093865","148695.555555556",0.999500124968758,"Load = 30%",4.74157674622854,80,"i7-5600U  @ 2.60GHz","High SNR"
"2",0.66,10,15.7461538461538,1746.88221436985,"1118.75094339623","1920.22222222222",0.971597633136095,"Load = 5%",1.46015660480543,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"3",0.42,10,38.3,1600.38571428571,"1028.4912959381","1243.11111111111",0.994805194805195,"Load = 5%",1.34069476177839,80,"i7-5600U  @ 2.60GHz","High SNR"
"4",0.66,12,28.6850133333333,141054.052631579,"183706.319520719","182948",0.948140652668859,"Load = 100%",8.5133178958452,65,"i7-5600U  @ 2.60GHz","High SNR"
"5",0.58,6,24.734357615894,145536.13893783,"183843.643356643","183336.125",0.950163604329222,"Load = 70%",4.47626398610663,60,"i7-5600U  @ 2.60GHz","High SNR"
"6",0.48,6,15.2970221981592,3513.85984848485,"2305.1145320197","2681.75",1,"Load = 10%",2.09397579001013,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"7",0.64,10,24.8952767902489,143317.039117352,"174895.638554217","176773.625",0.981439678956609,"Load = 50%",7.76784652699272,60,"i7-5600U  @ 2.60GHz","High SNR"
"8",0.58,6,34.7847443873411,145486.92754355,"183997.983465133","183315.666666667",0.932070707070707,"Load = 100%",4.3772252899786,75,"i7-5600U  @ 2.60GHz","High SNR"
"9",0.6,12,21.0605421686747,1175.5,"1063.92324093817","1625.44444444444",1,"Load = 5%",1.27012754553591,55,"i7-5600U  @ 2.60GHz","High SNR"
"10",0.44,18,31.5124863088719,96.0435706695005,"157094.43956044","162100.666666667",0.0477707006369427,"Load = 10%",0.1334157998763,65,"i7-5600U  @ 2.60GHz","High SNR"
"11",0.48,10,14.718,130867.322317118,"183820.333333333","183735",0.00262172284644195,"Load = 70%",0.0139854021240592,80,"i7-5600U  @ 2.60GHz","Medium SNR"
"12",0.64,2,7.21775,148672.024993752,"184324.639760837","184003.5",1,"Load = 70%",2.01279446481522,80,"i7-5600U  @ 2.60GHz","Low SNR"
"13",0.7,0,15.3337665583604,141396.515621095,"157647.857142857","167124.875",1,"Load = 10%",1.24799170614189,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"14",0.4,18,34.4818181818182,5573.18584070796,NA,"183234",1,"Load = 50%",0.359730965411237,70,"i7-5600U  @ 2.60GHz","High SNR"
"15",0.46,6,25.0115039577836,3002.2753164557,"2156.4552238806","2861.33333333333",1,"Load = 10%",2.16232237825822,60,"i7-5600U  @ 2.60GHz","High SNR"
"16",0.4,6,31.4988372093023,144136.341407151,"183613","184453",0.0315870570107858,"Load = 70%",0.0972501302885595,70,"i7-5600U  @ 2.60GHz","High SNR"
"17",0.42,4,9.43181818181818,123947.874272011,NA,"184247",0.00103555402140145,"Load = 70%",0.00242998056015552,70,"i7-5600U  @ 2.60GHz","Low SNR"
"18",0.58,2,32.0236146632566,7312.30170454545,"5478.27231467473","5189",1,"Load = 10%",1.76384979518776,70,"i7-5600U  @ 2.60GHz","High SNR"
"19",0.7,16,25.2584305408271,8906.8256718529,"12126.8649484536","10749.5555555556",1,"Load = 50%",9.03157162670419,60,"i7-5600U  @ 2.60GHz","High SNR"
"20",0.64,12,34.9350147571774,141077.493292837,"182019.324619772","181901.777777778",0.943305492280435,"Load = 70%",8.46494016295833,75,"i7-5600U  @ 2.60GHz","High SNR"
"21",0.68,18,10.4679012345679,56339.9822345045,"105416.388888889","165672.6",0.00356294536817102,"Load = 70%",0.0155513001914914,45,"i7-5600U  @ 2.60GHz","Low SNR"
"22",0.52,10,36.9421319796954,141492.408486156,NA,"184009",0.139350180505415,"Load = 90%",0.737877876018675,80,"i7-5600U  @ 2.60GHz","High SNR"
"23",0.48,0,20.1770452099031,149875.357737945,"184453.387267905","183750.444444444",0.934848484848485,"Load = 90%",1.15484655817247,55,"i7-5600U  @ 2.60GHz","High SNR"
"24",0.48,16,7.97777777777778,79974.0455764075,"183986.285714286","184113",0,"Load = 90%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"25",0.64,0,10.3911913175164,149926.829,"184383.85046729","183484.5",0.984996249062266,"Load = 70%",1.22864010321262,45,"i7-5600U  @ 2.60GHz","Low SNR"
"26",0.62,6,36.2399150212447,145559.36015996,"183945.863636364","183652.444444444",1,"Load = 70%",4.74394752778707,80,"i7-5600U  @ 2.60GHz","High SNR"
"27",0.7,14,15.0599100224944,138809.15896026,"174791.941966219","172846.111111111",1,"Load = 70%",11.3903033687,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"28",0.54,6,35.9253205128205,142189.111925215,"165406.959810875","164682.777777778",0.944163719050025,"Load = 30%",4.43127920268013,80,"i7-5600U  @ 2.60GHz","High SNR"
"29",0.42,16,6.72941176470588,94346.5344827586,"184084.75","183424",0,"Load = 100%",0,65,"i7-5600U  @ 2.60GHz","Low SNR"
"30",0.48,12,6.6448275862069,139865.419968304,"184017","184076.2",0,"Load = 70%",0,80,"i7-5600U  @ 2.60GHz","Low SNR"
"31",0.7,2,25.1282387190684,3582.4572257129,"1020.90265486726","1593.375",1,"Load = 5%",1.02011043581734,60,"i7-5600U  @ 2.60GHz","High SNR"
"32",0.68,14,31.8900225056264,138734.930267433,"183204.575115562","182425.625",0.998750312421894,"Load = 100%",11.3759714954682,70,"i7-5600U  @ 2.60GHz","High SNR"
"33",0.58,14,9.48510638297872,96330.6253796828,"182152.529411765","184269.363636364",0.00882852292020373,"Load = 50%",0.0721071527409553,45,"i7-5600U  @ 2.60GHz","Low SNR"
"34",0.68,10,32.6604570637119,5363.40868366644,"7622.71953125","7225.75",0.977570738440304,"Load = 30%",5.39998835843722,70,"i7-5600U  @ 2.60GHz","High SNR"
"35",0.58,6,20.5378619153675,3155.52954292085,"2006.83004926108","2873",0.999443516972732,"Load = 10%",2.03663963857234,55,"i7-5600U  @ 2.60GHz","High SNR"
"36",0.5,6,24.6860246781116,145598.238737592,"183650.939920949","183539.5",0.946283095723014,"Load = 50%",4.40856321589086,60,"i7-5600U  @ 2.60GHz","High SNR"
"37",0.56,16,37.6814657461498,6551.02541026998,"5647.01222826087","6345.375",1,"Load = 30%",5.78690672938516,80,"i7-5600U  @ 2.60GHz","High SNR"
"38",0.44,10,20.341935483871,143035.577292576,"183581.636363636","183408",0.0148731408573928,"Load = 70%",0.0336420598601125,65,"i7-5600U  @ 2.60GHz","High SNR"
"39",0.52,14,12.7641025641026,138148.831652444,"183834.863636364","184152.818181818",0.00350467289719626,"Load = 90%",0.0257579806815145,75,"i7-5600U  @ 2.60GHz","Low SNR"
"40",0.48,6,24.9651877133106,3744.43824701195,"2318.79442970822","6624.55555555556",0.995451961341671,"Load = 10%",2.00376765636136,60,"i7-5600U  @ 2.60GHz","High SNR"
"41",0.44,4,9.36428571428572,102046.099512195,"183877.8","183521.5",0.00916530278232406,"Load = 30%",0.022580099287848,50,"i7-5600U  @ 2.60GHz","Low SNR"
"42",0.54,0,24.8720849933599,149812.9755852,"184437.956298201","183921.777777778",0.94764661464888,"Load = 100%",1.17442597824465,60,"i7-5600U  @ 2.60GHz","High SNR"
"43",0.46,6,15.3310877967974,3348.46880176698,"2139.28571428571","5385.44444444444",1,"Load = 10%",2.0537425405115,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"44",0.44,4,7.91724137931034,147869.320549696,"183943","183651.5",0.00577108047451106,"Load = 100%",0.0144835111814976,75,"i7-5600U  @ 2.60GHz","Low SNR"
"45",0.42,16,8.44769230769231,27399.5696008188,"183505.714285714","184294.3",0.00309597523219814,"Load = 70%",0.0199737752950279,60,"i7-5600U  @ 2.60GHz","Low SNR"
"46",0.64,10,28.7039883782356,143226.291457286,"183714.815071889","183349.125",0.951495350590601,"Load = 90%",7.51450352677701,65,"i7-5600U  @ 2.60GHz","High SNR"
"47",0.7,4,15.2070982254436,147201.105723569,"184257.928342246","183869.555555556",1,"Load = 100%",3.22075730450363,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"48",0.46,14,27.7824324324324,138617.497363796,"183366","183662.8",0.0193406593406593,"Load = 90%",0.125050463287349,75,"i7-5600U  @ 2.60GHz","High SNR"
"49",0.46,18,21.7284351145038,756.325842696629,"8350.57189542484","20624.5555555556",0.658536585365854,"Load = 5%",1.08345198160659,55,"i7-5600U  @ 2.60GHz","High SNR"
"50",0.66,10,28.6611229377328,143356.441767068,"183158.746287928","182100.555555556",0.94325885011298,"Load = 70%",7.45772782199904,65,"i7-5600U  @ 2.60GHz","High SNR"
"51",0.7,16,15.2664827185594,9012.02213613724,"17941.6193737769","32423.4444444444",0.952407304925291,"Load = 70%",11.269488558994,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"52",0.44,2,8.615,77455.0829383886,"183423","183423",0,"Load = 30%",0,75,"i7-5600U  @ 2.60GHz","Low SNR"
"53",0.54,12,6.43333333333333,83560.7759053424,"184223.571428571","183627.5",0,"Load = 90%",0,50,"i7-5600U  @ 2.60GHz","Low SNR"
"54",0.46,6,28.159375,103190.157098659,"184048.454545455","183829",0.0554789800137836,"Load = 50%",0.190401534836319,70,"i7-5600U  @ 2.60GHz","High SNR"
"55",0.6,18,25.5190099009901,1289.29356060606,"183943.078947368","183674.125",0.154135338345865,"Load = 50%",0.321658601852157,60,"i7-5600U  @ 2.60GHz","High SNR"
"56",0.46,16,11.5590381426202,1224.02314049587,"1503.32275132275","1151.125",0.814569536423841,"Load = 5%",1.35011687521214,45,"i7-5600U  @ 2.60GHz","Low SNR"
"57",0.46,14,34.7398119122257,975.023510971787,"1139.06918238994","1482.25",1,"Load = 5%",1.3126576614599,70,"i7-5600U  @ 2.60GHz","High SNR"
"58",0.7,14,36.1443801401158,4878.50425531915,"12647.6469604016","9964.33333333333",1,"Load = 50%",8.75989671085635,80,"i7-5600U  @ 2.60GHz","High SNR"
"59",0.56,0,24.7145739315105,135332.924238611,"145881.948875256","156177",0.947633434038268,"Load = 10%",1.17416993317673,60,"i7-5600U  @ 2.60GHz","High SNR"
"60",0.5,4,6.71538461538462,129656.349563749,"183736.6","183951",0.0136170212765957,"Load = 30%",0.038681047081787,65,"i7-5600U  @ 2.60GHz","Low SNR"
"61",0.66,14,28.7670820915741,134992.431766201,"162019.030839232","169114.222222222",0.93823080833757,"Load = 70%",10.5101491694793,65,"i7-5600U  @ 2.60GHz","High SNR"
"62",0.4,18,36.2429065743945,768.557906458797,"27717.8388888889","65431.4444444444",0.407572383073497,"Load = 10%",1.20294244397027,80,"i7-5600U  @ 2.60GHz","High SNR"
"63",0.58,0,32.010867823765,149787.343043697,"184504.494623656","184110.777777778",0.939226519337017,"Load = 90%",1.16682078384522,70,"i7-5600U  @ 2.60GHz","High SNR"
"64",0.42,6,24.730415991356,3307.03006012024,"2314.91544117647","7780",0.926817042606516,"Load = 10%",2.09116144389904,60,"i7-5600U  @ 2.60GHz","High SNR"
"65",0.52,18,30.2746641074856,927.211538461538,"1338.04871794872","1008.5",0.884836852207294,"Load = 5%",1.38031171173513,65,"i7-5600U  @ 2.60GHz","High SNR"
"66",0.48,2,37.4636524822695,149230.858903665,"183337","183337",0.182379713914174,"Load = 100%",0.264963693275,80,"i7-5600U  @ 2.60GHz","High SNR"
"67",0.56,0,36.1526301806589,149856.726085865,"184432.315","183687.777777778",0.943760984182777,"Load = 70%",1.17267788494107,80,"i7-5600U  @ 2.60GHz","High SNR"
"68",0.48,10,32.0040892193309,138608.668288368,"183826.117647059","183629.222222222",0.0946246112838738,"Load = 70%",0.392405657366629,75,"i7-5600U  @ 2.60GHz","High SNR"
"69",0.66,0,20.1619345163709,149952.465883529,"184491.90647482","183793.125",1,"Load = 100%",1.24798172486575,55,"i7-5600U  @ 2.60GHz","High SNR"
"70",0.6,4,28.7438140464884,147169.099450275,"184253.564796905","183880.666666667",1,"Load = 100%",3.22076615926627,65,"i7-5600U  @ 2.60GHz","High SNR"
"71",0.62,0,15.1767808047988,149887.054472764,"184427.960784314","183878.333333333",1,"Load = 50%",1.24803849550212,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"72",0.6,16,11.0606557377049,125583.420646067,"183866.857142857","184286.8",0.00282485875706215,"Load = 90%",0.0270696381740693,65,"i7-5600U  @ 2.60GHz","Low SNR"
"73",0.44,14,21.4785198555957,1937.63464991023,"2091.95077355837","3471.55555555556",1,"Load = 10%",2.61812119646665,55,"i7-5600U  @ 2.60GHz","High SNR"
"74",0.6,14,16.235232668566,2098.5811965812,"2218.41692307692","4093.11111111111",1,"Load = 10%",2.45889059909366,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"75",0.54,10,17.84,143814.531468531,NA,"184359",0.0246913580246914,"Load = 100%",0.14681731904004,55,"i7-5600U  @ 2.60GHz","Medium SNR"
"76",0.62,10,10.334794445957,143300.607287449,"183134.964208243","182307.555555556",0.929167720718442,"Load = 70%",7.28982960021435,45,"i7-5600U  @ 2.60GHz","Low SNR"
"77",0.68,12,14.9909793814433,141051.473023839,"183695.510314342","183637.111111111",0.922690763052209,"Load = 100%",8.34822364720441,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"78",0.44,6,32.0879184100418,3052.63603133159,"2092.7576499388","4823.375",1,"Load = 10%",2.1599847987849,70,"i7-5600U  @ 2.60GHz","High SNR"
"79",0.5,8,27.4217213114754,9805.57869327325,"12744.875","167412.444444444",0.0725388601036269,"Load = 30%",0.34366649316971,65,"i7-5600U  @ 2.60GHz","High SNR"
"80",0.68,16,37.6791248606466,9888.63036211699,"17831.3703374778","21023.3333333333",1,"Load = 70%",11.756866850966,80,"i7-5600U  @ 2.60GHz","High SNR"
"81",0.5,8,16.643137254902,143576.366786532,"183683.090909091","183538.2",0.00622338683262365,"Load = 90%",0.0292761558925811,65,"i7-5600U  @ 2.60GHz","Medium SNR"
"82",0.52,14,39.49136,1239.34345047923,"1169.44052863436","796",1,"Load = 5%",1.35242298430913,80,"i7-5600U  @ 2.60GHz","High SNR"
"83",0.62,0,20.1619095226194,149891.586206897,"184375.222222222","183587",1,"Load = 50%",1.24804754184982,55,"i7-5600U  @ 2.60GHz","High SNR"
"84",0.4,2,6.8,146546.634972322,NA,"183463",0,"Load = 70%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"85",0.54,0,36.1437515715363,149975.417708854,"184241.173809524","183478.555555556",0.988741556167125,"Load = 30%",1.23303474487649,80,"i7-5600U  @ 2.60GHz","High SNR"
"86",0.7,10,20.0562073324905,143244.016,"183854.583050847","183247.625",0.957989497374344,"Load = 100%",7.60165266576207,55,"i7-5600U  @ 2.60GHz","High SNR"
"87",0.6,8,34.1052340796743,8255.20075537478,"11112.8285024155","28973.6666666667",0.998837209302326,"Load = 30%",5.18674584638954,75,"i7-5600U  @ 2.60GHz","High SNR"
"88",0.46,18,7.5675,79361.6678644764,"183255.666666667","184159.090909091",0,"Load = 100%",0,60,"i7-5600U  @ 2.60GHz","Low SNR"
"89",0.68,4,15.1605848537866,147249.123438281,"184205.587512794","183721.777777778",1,"Load = 70%",3.22075408460202,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"90",0.56,12,10.325,140000.609497779,"183913","184237",0,"Load = 100%",0,65,"i7-5600U  @ 2.60GHz","Low SNR"
"91",0.42,18,10.425,95181.7741935484,"183834.5","183877",0.00170648464163823,"Load = 100%",0.012311778387989,55,"i7-5600U  @ 2.60GHz","Low SNR"
"92",0.58,6,31.7917837264776,145497.360845496,"183941.89957265","183396.888888889",0.941132075471698,"Load = 100%",4.43609539011755,70,"i7-5600U  @ 2.60GHz","High SNR"
"93",0.58,12,29.6885382059801,2538.66500415628,"2329.42736248237","3247.625",1,"Load = 10%",2.44539132586308,65,"i7-5600U  @ 2.60GHz","High SNR"
"94",0.5,2,34.0292564102564,148620.285930028,"184403.031595577","184020.777777778",0.977844914400806,"Load = 90%",1.954119524398,75,"i7-5600U  @ 2.60GHz","High SNR"
"95",0.6,4,10.2486522198731,147229.105870547,"184009.361863489","183739.666666667",0.946800501882058,"Load = 50%",3.03745520470298,45,"i7-5600U  @ 2.60GHz","Low SNR"
"96",0.5,14,38.6992233009709,1799.91988416988,"2068.76798825257","4196.66666666667",1,"Load = 10%",2.38213071061676,80,"i7-5600U  @ 2.60GHz","High SNR"
"97",0.6,18,32.8262331838565,1198.52555555556,"29055.5311720698","60504.2222222222",0.539823008849557,"Load = 10%",1.66362867274265,70,"i7-5600U  @ 2.60GHz","High SNR"
"98",0.46,14,16.0564705882353,23293.9454397394,"183674.5","184583.6",0.00744724865535788,"Load = 50%",0.046534918063155,65,"i7-5600U  @ 2.60GHz","Medium SNR"
"99",0.62,2,34.9170463472113,148776.25777332,"183960.625364432","183570",0.957622868605817,"Load = 30%",1.92156619627049,75,"i7-5600U  @ 2.60GHz","High SNR"
"100",0.44,2,32.4585062240664,20832.9878857802,NA,"126261",0.0566146735990757,"Load = 10%",0.0986560917052125,75,"i7-5600U  @ 2.60GHz","High SNR"
"101",0.54,16,20.4328040278854,8969.553618795,"12062.7827050998","31680.8888888889",0.975047258979206,"Load = 50%",8.15458806785162,55,"i7-5600U  @ 2.60GHz","High SNR"
"102",0.6,10,34.3111524163569,3043.09131403118,"1972.63707571802","5487.25",0.980697847067558,"Load = 10%",2.43341762989527,75,"i7-5600U  @ 2.60GHz","High SNR"
"103",0.4,6,12.4454545454545,144941.823022709,NA,"184517",0,"Load = 90%",0,70,"i7-5600U  @ 2.60GHz","Low SNR"
"104",0.6,4,6.93844649343392,147193.751142712,"183933.112970711","183728.444444444",0.814372778059929,"Load = 50%",2.57963425853838,55,"i7-5600U  @ 2.60GHz","Low SNR"
"105",0.5,10,14.7064516129032,49632.4790735473,NA,"74608.3636363636",0.0852017937219731,"Load = 50%",0.397267788640618,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"106",0.62,2,34.059425,148688.96,"184226.428571429","183662.777777778",1,"Load = 50%",2.0127989936005,75,"i7-5600U  @ 2.60GHz","High SNR"
"107",0.62,6,14.9339334833708,145516.141929035,"184068.681266846","183080.7",0.998750312421894,"Load = 90%",4.73793291328113,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"108",0.56,8,15.1894287396938,13041.0815485997,"16047.4108463435","36767.8888888889",0.911562757484208,"Load = 30%",5.02835282448366,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"109",0.44,10,6.84117647058823,141759.63502455,"184549","184382.2",0,"Load = 100%",0,45,"i7-5600U  @ 2.60GHz","Low SNR"
"110",0.54,14,34.2172661870504,1138.8433908046,"1205.37181996086","1779.44444444444",1,"Load = 5%",1.4907785681394,75,"i7-5600U  @ 2.60GHz","High SNR"
"111",0.56,6,37.7999065420561,1941.75534883721,"959.309090909091","2152.77777777778",1,"Load = 5%",1.19579115783158,80,"i7-5600U  @ 2.60GHz","High SNR"
"112",0.52,18,16.006976744186,0,"153291.586206897","158219.375",0,"Load = 5%",0,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"113",0.56,14,7.1,116880.850746269,"183925","183925",0,"Load = 100%",0,65,"i7-5600U  @ 2.60GHz","Low SNR"
"114",0.4,6,14.4152173913043,140310.460943542,"183843.470588235","183269",0.0163106796116505,"Load = 50%",0.0498255211803213,55,"i7-5600U  @ 2.60GHz","Medium SNR"
"115",0.46,16,9.33333333333333,95239.3526951673,"183264.166666667","183394",0,"Load = 100%",0,70,"i7-5600U  @ 2.60GHz","Low SNR"
"116",0.52,18,15.6282051282051,46438.2212107419,"183565","183928.8",0.00274977085242896,"Load = 90%",0.0243654641512571,65,"i7-5600U  @ 2.60GHz","Medium SNR"
"117",0.64,2,29.0048755186722,148640.872928177,"184232.435672515","183826",0.966088922381311,"Load = 70%",1.93503858180918,65,"i7-5600U  @ 2.60GHz","High SNR"
"118",0.64,0,28.792025,149887.488,"184391.8647343","183753.222222222",1,"Load = 50%",1.24799968800008,65,"i7-5600U  @ 2.60GHz","High SNR"
"119",0.66,4,10.4213836477987,147479.699924981,"183192.708333333","182474.625",0.98624312156078,"Load = 30%",3.17418158987115,45,"i7-5600U  @ 2.60GHz","Low SNR"
"120",0.4,6,37.8611160318866,1628.05225863596,"921.354385964912","6391.22222222222",1,"Load = 5%",1.23517024190664,80,"i7-5600U  @ 2.60GHz","High SNR"
"121",0.48,4,10.5283088235294,144276.841400173,"184119","184119",0.114917606244579,"Load = 70%",0.199577355779635,45,"i7-5600U  @ 2.60GHz","Low SNR"
"122",0.66,4,37.4186703324169,147230.998250437,"184127.747456059","183688.333333333",1,"Load = 70%",3.22090140169163,80,"i7-5600U  @ 2.60GHz","High SNR"
"123",0.54,6,35.8703317281969,145509.025796662,"183948.892413793","183263.5",0.94409309385277,"Load = 90%",4.42580917402204,80,"i7-5600U  @ 2.60GHz","High SNR"
"124",0.56,18,14.125,134185.857754927,"183903","183948.6",0.000864677907479464,"Load = 90%",0.00820751370481299,70,"i7-5600U  @ 2.60GHz","Medium SNR"
"125",0.5,4,17.9477958236659,146956.256553263,"184019.847826087","184467.4",0.0995538204127161,"Load = 50%",0.287355003272759,55,"i7-5600U  @ 2.60GHz","Medium SNR"
"126",0.5,4,28.9451972789116,147168.396240792,"184176.567535545","183401.111111111",0.933689024390244,"Load = 70%",2.95871320213653,65,"i7-5600U  @ 2.60GHz","High SNR"
"127",0.48,8,13.4045454545455,43856.5188298588,"184141.222222222","184072",0.0387491502379334,"Load = 50%",0.175876526438603,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"128",0.5,2,20.2062889671998,148581.890466531,"184379.131343284","183783.222222222",0.934077079107505,"Load = 90%",1.8532839222663,55,"i7-5600U  @ 2.60GHz","High SNR"
"129",0.6,12,23.07,139705.55383453,"183436.36","183906.818181818",0.0114329268292683,"Load = 70%",0.0682825770043734,70,"i7-5600U  @ 2.60GHz","High SNR"
"130",0.4,2,31.6983516483517,131665.339784946,"183904.5","183834.333333333",0.05471562275018,"Load = 30%",0.0735287935325026,75,"i7-5600U  @ 2.60GHz","High SNR"
"131",0.66,18,37.4486681291131,15988.9339534884,"18438.7580037665","38085.7777777778",0.942015503875969,"Load = 70%",12.0939160695671,80,"i7-5600U  @ 2.60GHz","High SNR"
"132",0.56,16,22.6208333333333,134774.400729927,"183516.3","183663.555555556",0.00518518518518519,"Load = 90%",0.0236840684446382,80,"i7-5600U  @ 2.60GHz","High SNR"
"133",0.42,4,13.3714285714286,143162.729045501,"183913","183913",0,"Load = 50%",0,75,"i7-5600U  @ 2.60GHz","Medium SNR"
"134",0.62,6,10.3607067510549,127530.231232739,"134668.971363979","135465.444444444",0.951544062264625,"Load = 30%",4.49493684366839,45,"i7-5600U  @ 2.60GHz","Low SNR"
"135",0.54,18,29.8864801864802,1436.04976851852,"2047.10424028269","1897.44444444444",0.835648148148148,"Load = 10%",2.34259656700502,65,"i7-5600U  @ 2.60GHz","High SNR"
"136",0.58,2,28.8140539125883,148613.847312908,"184274.428994083","183559.5",0.957307885484681,"Load = 90%",1.91786770276678,65,"i7-5600U  @ 2.60GHz","High SNR"
"137",0.58,0,20.172535514421,141215.499233129,"148664.855072464","165030",0.593662151801687,"Load = 10%",0.724741818814545,55,"i7-5600U  @ 2.60GHz","High SNR"
"138",0.7,2,20.1581377744133,148726.963740935,"184274.823782235","183810.777777778",0.985242621310655,"Load = 100%",1.98210001789998,55,"i7-5600U  @ 2.60GHz","High SNR"
"139",0.52,16,6.196875,23433.085106383,"182847.375","183727",0.00372208436724566,"Load = 50%",0.0304544848893768,45,"i7-5600U  @ 2.60GHz","Low SNR"
"140",0.5,12,15.5192150449714,3052.54679802956,"2350.3616398243","3497",1,"Load = 10%",2.52340685193097,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"141",0.52,0,34.1364883033073,149922.472306143,"184472.389755011","183987.666666667",0.933282980866062,"Load = 100%",1.15636614858721,75,"i7-5600U  @ 2.60GHz","High SNR"
"142",0.52,6,25.0444810543657,2239.04523026316,"1041.41550387597","3071.5",1,"Load = 5%",1.35887481385229,60,"i7-5600U  @ 2.60GHz","High SNR"
"143",0.58,16,32.9761474521142,7392.48439181916,"10831.7386503067","30032.5555555556",0.992823824901328,"Load = 50%",8.73582700510674,70,"i7-5600U  @ 2.60GHz","High SNR"
"144",0.62,18,37.7279921517332,7483.67481435644,"15617.1333964049","36726",0.898604651162791,"Load = 70%",11.3662071780607,80,"i7-5600U  @ 2.60GHz","High SNR"
"145",0.58,12,13.4571428571429,139618.78410596,"183727","183679.5",0.0023403543965229,"Load = 90%",0.0152338057689764,55,"i7-5600U  @ 2.60GHz","Medium SNR"
"146",0.7,4,36.2363216875412,2662.98013245033,"1024.81471004243","856",1,"Load = 5%",1.18738846638721,80,"i7-5600U  @ 2.60GHz","High SNR"
"147",0.7,12,37.3278474661315,141082.245122561,"183667.348981399","183241.555555556",0.992496248124062,"Load = 100%",9.0133395330001,80,"i7-5600U  @ 2.60GHz","High SNR"
"148",0.58,18,35.594641564084,57.1109550561798,"52910.5223880597","53811.25",0,"Load = 5%",0,70,"i7-5600U  @ 2.60GHz","High SNR"
"149",0.6,14,22.7111111111111,5340.7940397351,NA,"183425",0.0099767209843698,"Load = 50%",0.0855503771421773,70,"i7-5600U  @ 2.60GHz","High SNR"
"150",0.7,4,36.0986003499125,147374.156921539,"183306.234146341","183386",1,"Load = 30%",3.22085390454591,80,"i7-5600U  @ 2.60GHz","High SNR"
"151",0.66,8,32.1312849162011,2790.40533829919,"2149.41087231353","1478.66666666667",1,"Load = 10%",2.3006719512573,70,"i7-5600U  @ 2.60GHz","High SNR"
"152",0.52,4,24.6663019079686,147215.361293583,"184303.659685864","183567.777777778",0.707501894417782,"Load = 90%",2.25050354569155,60,"i7-5600U  @ 2.60GHz","High SNR"
"153",0.42,4,7.37058823529412,39216.6517006803,"183802.333333333","183611",0,"Load = 30%",0,50,"i7-5600U  @ 2.60GHz","Low SNR"
"154",0.54,12,5.72083333333333,8531.48863636364,"184330","183940.4",0.000357270453733476,"Load = 50%",0.00228557831080166,45,"i7-5600U  @ 2.60GHz","Low SNR"
"155",0.52,14,11.1184210526316,131916.255668491,"182452.9","183475.2",0.00513833992094862,"Load = 50%",0.0372056465463578,55,"i7-5600U  @ 2.60GHz","Low SNR"
"156",0.6,16,21.745,5070.81467889908,"183896.285714286","183654",0.0202578268876611,"Load = 70%",0.0319402305389214,65,"i7-5600U  @ 2.60GHz","High SNR"
"157",0.52,8,34.2831234256927,2935.95597484277,"2305.97073791349","2525.625",1,"Load = 10%",2.29198130186969,75,"i7-5600U  @ 2.60GHz","High SNR"
"158",0.4,0,5.65161290322581,147178.753523332,NA,"183381",0,"Load = 30%",0,80,"i7-5600U  @ 2.60GHz","Low SNR"
"159",0.68,12,38.1566409597258,2202.72579263068,"2113.31332357247","3428.25",1,"Load = 10%",2.34980924145824,80,"i7-5600U  @ 2.60GHz","High SNR"
"160",0.58,2,10.305875,148652.8,"184343.752639517","183814.222222222",1,"Load = 70%",2.01279949680013,45,"i7-5600U  @ 2.60GHz","Low SNR"
"161",0.48,6,5.53181818181818,144778.937439222,"183611","183341",0,"Load = 70%",0,70,"i7-5600U  @ 2.60GHz","Low SNR"
"162",0.46,4,14.2823529411765,143281.006529851,NA,"184105",0.0540793998124414,"Load = 50%",0.136711678989755,50,"i7-5600U  @ 2.60GHz","Medium SNR"
"163",0.66,8,25.3036830357143,1430.44927536232,"935.230633802817","1652.875",1,"Load = 5%",1.23616092947285,60,"i7-5600U  @ 2.60GHz","High SNR"
"164",0.58,10,31.9384791122715,6811.00758238553,"10228.3801886792","29110.2222222222",0.684271957980741,"Load = 30%",4.5107770784187,70,"i7-5600U  @ 2.60GHz","High SNR"
